timestamp,src_ip,dst_ip,protocol,ttl,packet_length,tcp_syn,tcp_ack,tcp_fin,label
1700002080,192.168.0.231,10.0.6.126,TCP,110,466,0,0,0,no_anomaly
1700000008,192.168.0.172,10.0.2.95,TCP,122,696,1,0,1,no_anomaly
1700001252,192.168.0.71,10.0.2.33,TCP,110,648,0,0,0,no_anomaly
1700000814,192.168.3.119,10.0.1.12,TCP,107,195,0,1,1,no_anomaly
1700002336,192.168.2.31,10.0.6.209,UDP,69,1337,0,0,0,no_anomaly
1700001282,192.168.2.35,10.0.2.147,UDP,64,542,0,0,0,no_anomaly
1700000179,192.168.2.38,10.0.0.176,TCP,47,868,0,0,0,no_anomaly
1700000727,192.168.1.1,10.0.6.27,TCP,76,580,0,0,0,no_anomaly
1700002309,192.168.2.28,10.0.7.59,TCP,124,1099,1,0,0,no_anomaly
1700001950,192.168.3.177,10.0.2.87,UDP,59,1047,0,0,0,no_anomaly
1700002013,192.168.2.73,10.0.6.246,UDP,86,210,0,0,0,no_anomaly
1700000279,192.168.3.197,10.0.2.235,TCP,41,700,0,1,1,no_anomaly
1700000211,192.168.3.157,10.0.7.228,TCP,109,250,0,0,0,no_anomaly
1700000384,192.168.1.95,10.0.1.91,TCP,91,475,0,0,0,no_anomaly
1700000516,192.168.3.190,10.0.6.40,UDP,104,432,0,0,0,no_anomaly
1700000178,192.168.2.60,10.0.5.159,TCP,69,735,0,0,0,no_anomaly
1700000415,192.168.2.165,10.0.2.121,UDP,113,1234,0,0,0,no_anomaly
1700001350,192.168.0.26,10.0.6.78,UDP,35,1420,0,0,0,no_anomaly
1700001221,192.168.0.167,10.0.7.218,UDP,123,89,0,0,0,no_anomaly
1700002306,192.168.0.5,10.0.7.60,TCP,121,41,0,1,0,no_anomaly
1700000863,192.168.3.53,10.0.0.51,TCP,73,375,1,1,0,no_anomaly
1700001555,192.168.2.225,10.0.5.121,UDP,73,85,0,0,0,no_anomaly
1700001036,192.168.2.96,10.0.0.201,UDP,123,68,0,0,0,no_anomaly
1700001592,192.168.2.164,10.0.6.241,UDP,80,180,0,0,0,no_anomaly
1700000815,192.168.3.110,10.0.1.232,UDP,44,828,0,0,0,no_anomaly
1700000564,192.168.0.28,10.0.4.115,TCP,79,764,0,1,0,no_anomaly
1700001362,192.168.3.79,10.0.7.154,TCP,128,222,0,0,1,no_anomaly
1700000660,192.168.2.89,10.0.7.70,TCP,115,644,0,0,1,no_anomaly
1700002091,192.168.3.133,10.0.3.4,TCP,64,1058,0,0,0,no_anomaly
1700000959,192.168.1.112,10.0.0.178,TCP,35,766,0,0,0,no_anomaly
1700000012,192.168.2.188,10.0.0.124,TCP,128,861,0,0,0,no_anomaly
1700001569,192.168.3.38,10.0.5.232,UDP,76,204,0,0,0,no_anomaly
1700002134,192.168.1.162,10.0.5.58,TCP,107,371,0,1,0,no_anomaly
1700001661,192.168.0.1,10.0.0.197,TCP,69,419,0,1,0,no_anomaly
1700001937,192.168.3.102,10.0.0.164,TCP,124,1483,0,1,0,no_anomaly
1700001483,192.168.0.146,10.0.6.155,ICMP,49,315,0,0,0,no_anomaly
1700002098,192.168.3.214,10.0.7.107,TCP,86,1299,0,0,0,no_anomaly
1700002326,192.168.0.178,10.0.3.89,UDP,36,1063,0,0,0,no_anomaly
1700000213,192.168.2.45,10.0.4.128,TCP,48,1252,0,1,0,no_anomaly
1700001845,192.168.0.98,10.0.2.114,UDP,119,1178,0,0,0,no_anomaly
1700001381,192.168.0.3,10.0.1.236,TCP,82,1341,0,1,0,no_anomaly
1700001845,192.168.1.148,10.0.1.168,UDP,70,910,0,0,0,no_anomaly
1700000243,192.168.2.182,10.0.3.83,UDP,35,786,0,0,0,no_anomaly
1700001699,192.168.2.216,10.0.0.75,TCP,107,654,1,0,0,no_anomaly
1700001647,192.168.2.140,10.0.6.127,TCP,48,1244,0,1,0,no_anomaly
1700001747,192.168.3.184,10.0.6.169,TCP,90,1101,0,1,0,no_anomaly
1700001844,192.168.2.90,10.0.0.127,TCP,46,455,0,0,1,no_anomaly
1700000068,192.168.3.201,10.0.1.170,TCP,107,1229,0,0,0,no_anomaly
1700000772,192.168.3.180,10.0.4.230,TCP,115,296,0,0,0,no_anomaly
1700001904,192.168.0.209,10.0.0.137,TCP,113,1150,0,0,0,no_anomaly
1700002230,192.168.2.92,10.0.2.96,TCP,54,422,0,1,0,no_anomaly
1700001874,192.168.2.198,10.0.1.173,TCP,35,631,0,0,1,no_anomaly
1700001779,192.168.2.134,10.0.6.254,TCP,128,93,1,0,0,no_anomaly
1700000548,192.168.1.171,10.0.4.230,TCP,115,77,0,0,0,no_anomaly
1700001970,192.168.1.245,10.0.3.138,UDP,106,649,0,0,0,no_anomaly
1700000222,192.168.2.234,10.0.0.195,TCP,85,371,0,0,0,no_anomaly
1700002210,192.168.0.33,10.0.3.124,UDP,97,95,0,0,0,no_anomaly
1700000162,192.168.1.50,10.0.6.88,TCP,47,180,0,0,0,no_anomaly
1700000861,192.168.1.55,10.0.5.151,UDP,42,639,0,0,0,no_anomaly
1700001575,192.168.0.84,10.0.7.118,TCP,115,387,0,1,0,no_anomaly
1700000370,192.168.2.215,10.0.2.243,TCP,93,890,0,0,1,no_anomaly
1700000100,192.168.2.181,10.0.0.125,UDP,64,40,0,0,0,no_anomaly
1700000880,192.168.0.180,10.0.7.194,TCP,60,1134,0,0,0,no_anomaly
1700001948,192.168.3.249,10.0.6.241,TCP,64,1008,0,0,1,no_anomaly
1700000206,192.168.2.47,10.0.2.244,TCP,32,107,1,0,0,anomaly
1700002355,192.168.3.130,10.0.2.106,UDP,69,1279,0,0,0,no_anomaly
1700001886,192.168.3.6,10.0.4.224,UDP,117,432,0,0,0,no_anomaly
1700002328,192.168.0.75,10.0.5.177,UDP,48,262,0,0,0,no_anomaly
1700000767,192.168.1.205,10.0.2.136,TCP,58,698,1,1,0,no_anomaly
1700001627,192.168.3.85,10.0.5.182,TCP,46,1454,0,0,0,no_anomaly
1700002028,192.168.3.32,10.0.0.83,UDP,117,1039,0,0,0,no_anomaly
1700001766,192.168.3.237,10.0.2.227,TCP,90,580,0,1,0,no_anomaly
1700000250,192.168.3.78,10.0.4.63,TCP,88,1122,0,1,1,no_anomaly
1700002016,192.168.0.196,10.0.6.168,UDP,104,260,0,0,0,no_anomaly
1700001421,192.168.1.193,10.0.5.33,ICMP,47,543,0,0,0,no_anomaly
1700000446,192.168.2.251,10.0.1.98,TCP,108,1376,0,0,0,no_anomaly
1700001506,192.168.3.241,10.0.4.96,TCP,87,747,0,1,0,no_anomaly
1700001321,192.168.0.162,10.0.2.214,UDP,99,916,0,0,0,no_anomaly
1700001233,192.168.2.171,10.0.0.122,TCP,127,666,1,0,0,no_anomaly
1700001553,192.168.3.167,10.0.2.208,TCP,124,1427,0,0,0,no_anomaly
1700001487,192.168.3.19,10.0.3.106,TCP,89,720,0,0,0,no_anomaly
1700000152,192.168.2.29,10.0.7.121,UDP,126,515,0,0,0,no_anomaly
1700001845,192.168.2.222,10.0.6.38,TCP,113,622,1,0,0,no_anomaly
1700001908,192.168.1.189,10.0.3.87,UDP,85,481,0,0,0,no_anomaly
1700001658,192.168.1.131,10.0.5.87,TCP,65,1137,0,0,0,no_anomaly
1700000402,192.168.1.96,10.0.4.176,UDP,55,461,0,0,0,no_anomaly
1700001914,192.168.0.139,10.0.4.39,UDP,50,605,0,0,0,no_anomaly
1700001111,192.168.0.83,10.0.2.54,UDP,84,1296,0,0,0,no_anomaly
1700000899,192.168.1.10,10.0.1.181,UDP,112,983,0,0,0,no_anomaly
1700000110,192.168.3.72,10.0.2.155,UDP,77,423,0,0,0,no_anomaly
1700001450,192.168.1.162,10.0.5.203,TCP,124,1365,0,0,0,no_anomaly
1700002354,192.168.0.82,10.0.4.14,TCP,66,342,1,0,0,no_anomaly
1700001551,192.168.1.123,10.0.2.251,UDP,44,1004,0,0,0,no_anomaly
1700001880,192.168.2.118,10.0.0.226,ICMP,78,378,0,0,0,no_anomaly
1700000025,192.168.1.21,10.0.4.45,UDP,52,238,0,0,0,no_anomaly
1700001289,192.168.1.231,10.0.7.161,TCP,48,1462,0,1,1,no_anomaly
1700001337,192.168.0.173,10.0.5.181,UDP,70,1218,0,0,0,no_anomaly
1700001140,192.168.0.93,10.0.6.143,TCP,57,1420,0,0,0,no_anomaly
1700000495,192.168.2.67,10.0.0.149,UDP,75,1262,0,0,0,no_anomaly
1700001363,192.168.2.92,10.0.7.44,TCP,47,64,0,0,0,no_anomaly
1700000072,192.168.2.85,10.0.6.208,TCP,46,678,0,0,0,no_anomaly
1700000444,192.168.3.138,10.0.2.192,TCP,106,1408,0,1,0,no_anomaly
1700000740,192.168.2.171,10.0.2.23,ICMP,62,406,0,0,0,no_anomaly
1700001041,192.168.2.178,10.0.5.52,UDP,110,1099,0,0,0,no_anomaly
1700002091,192.168.3.112,10.0.1.243,TCP,126,269,0,1,0,no_anomaly
1700001329,192.168.2.56,10.0.1.119,UDP,43,1466,0,0,0,no_anomaly
1700000325,192.168.3.202,10.0.2.32,TCP,67,102,0,1,0,no_anomaly
1700000193,192.168.1.186,10.0.7.8,UDP,36,1342,0,0,0,no_anomaly
1700001219,192.168.0.221,10.0.0.157,TCP,87,522,0,0,0,no_anomaly
1700000108,192.168.0.87,10.0.4.102,UDP,127,590,0,0,0,no_anomaly
1700001152,192.168.1.217,10.0.5.148,TCP,57,430,0,1,1,no_anomaly
1700002306,192.168.2.86,10.0.7.199,TCP,42,1103,0,0,0,no_anomaly
1700001246,192.168.2.194,10.0.4.180,TCP,33,1397,0,1,1,no_anomaly
1700002280,192.168.2.128,10.0.1.92,TCP,47,937,0,0,0,no_anomaly
1700001546,192.168.3.155,10.0.4.116,UDP,107,646,0,0,0,no_anomaly
1700001392,192.168.1.228,10.0.5.240,TCP,103,1230,0,0,0,no_anomaly
1700000550,192.168.3.77,10.0.4.72,TCP,115,986,0,0,0,no_anomaly
1700000290,192.168.0.111,10.0.2.68,TCP,112,1092,0,0,0,no_anomaly
1700000047,192.168.0.115,10.0.4.139,TCP,69,867,0,1,0,no_anomaly
1700002299,192.168.3.243,10.0.3.28,TCP,119,721,0,1,0,no_anomaly
1700001140,192.168.3.214,10.0.4.21,TCP,85,1467,0,1,0,no_anomaly
1700000141,192.168.2.131,10.0.4.55,TCP,46,197,0,0,0,no_anomaly
1700000322,192.168.3.182,10.0.5.34,TCP,110,673,0,0,0,no_anomaly
1700002021,192.168.2.166,10.0.3.169,TCP,122,255,1,0,0,no_anomaly
1700001399,192.168.2.231,10.0.5.182,TCP,85,91,0,0,0,no_anomaly
1700000117,192.168.2.216,10.0.5.221,TCP,70,1270,0,0,0,no_anomaly
1700000608,192.168.1.88,10.0.5.241,ICMP,43,778,0,0,0,no_anomaly
1700000734,192.168.0.110,10.0.1.147,TCP,62,260,0,0,0,no_anomaly
1700000738,192.168.1.234,10.0.2.161,TCP,52,1099,0,1,0,no_anomaly
1700001997,192.168.3.61,10.0.2.251,TCP,106,575,0,1,0,no_anomaly
1700001508,192.168.3.142,10.0.0.99,TCP,40,1418,0,0,0,no_anomaly
1700000559,192.168.2.187,10.0.2.167,TCP,34,126,0,1,0,no_anomaly
1700002361,192.168.3.9,10.0.6.189,TCP,65,1255,0,1,0,no_anomaly
1700000702,192.168.3.202,10.0.0.18,UDP,109,1062,0,0,0,no_anomaly
1700001457,192.168.1.125,10.0.4.254,TCP,59,760,0,0,0,no_anomaly
1700001758,192.168.3.168,10.0.6.211,TCP,65,1262,0,0,0,no_anomaly
1700002311,192.168.3.113,10.0.6.140,TCP,93,355,0,0,0,no_anomaly
1700000738,192.168.3.18,10.0.7.150,TCP,36,399,0,1,0,no_anomaly
1700000913,192.168.1.241,10.0.2.198,TCP,112,404,0,1,0,no_anomaly
1700000690,192.168.3.28,10.0.3.240,TCP,94,272,0,0,0,no_anomaly
1700001586,192.168.3.26,10.0.0.248,UDP,34,305,0,0,0,no_anomaly
1700001289,192.168.2.121,10.0.2.203,TCP,63,576,0,1,1,no_anomaly
1700001092,192.168.1.66,10.0.3.70,TCP,94,334,0,1,1,no_anomaly
1700000411,192.168.0.124,10.0.1.28,TCP,99,795,0,0,0,no_anomaly
1700001299,192.168.2.81,10.0.6.235,TCP,120,985,0,0,0,no_anomaly
1700001305,192.168.2.179,10.0.3.222,TCP,50,571,0,0,0,no_anomaly
1700000051,192.168.2.21,10.0.7.197,UDP,117,363,0,0,0,no_anomaly
1700001832,192.168.0.210,10.0.1.108,TCP,89,619,0,1,0,no_anomaly
1700001184,192.168.0.110,10.0.6.4,UDP,83,588,0,0,0,no_anomaly
1700001794,192.168.3.146,10.0.6.92,TCP,86,663,0,0,0,no_anomaly
1700002211,192.168.3.124,10.0.3.188,TCP,111,559,1,0,0,no_anomaly
1700002324,192.168.0.129,10.0.4.96,ICMP,50,746,0,0,0,no_anomaly
1700000174,192.168.3.230,10.0.1.232,UDP,39,1068,0,0,0,no_anomaly
1700000089,192.168.0.209,10.0.4.145,TCP,123,358,0,0,0,no_anomaly
1700000499,192.168.2.13,10.0.1.233,TCP,69,393,0,0,0,no_anomaly
1700000775,192.168.1.33,10.0.2.136,TCP,37,1001,0,0,0,no_anomaly
1700000491,192.168.0.97,10.0.4.239,TCP,41,344,0,0,0,no_anomaly
1700001383,192.168.2.145,10.0.2.154,UDP,32,1233,0,0,0,no_anomaly
1700001950,192.168.0.123,10.0.5.251,UDP,117,1200,0,0,0,no_anomaly
1700000342,192.168.3.203,10.0.0.187,TCP,52,733,0,1,0,no_anomaly
1700000177,192.168.3.89,10.0.7.45,TCP,36,636,0,0,0,no_anomaly
1700000132,192.168.1.32,10.0.3.107,TCP,100,1057,0,0,0,no_anomaly
1700000380,192.168.2.51,10.0.7.172,UDP,119,615,0,0,0,no_anomaly
1700000929,192.168.3.43,10.0.6.188,TCP,73,1135,0,0,0,no_anomaly
1700000544,192.168.3.132,10.0.0.103,TCP,107,568,0,0,0,no_anomaly
1700001994,192.168.1.103,10.0.4.127,UDP,111,1116,0,0,0,no_anomaly
1700001396,192.168.0.116,10.0.0.1,TCP,42,972,0,1,0,no_anomaly
1700001498,192.168.2.207,10.0.4.251,TCP,74,697,1,0,0,no_anomaly
1700000611,192.168.2.134,10.0.7.14,UDP,42,679,0,0,0,no_anomaly
1700000869,192.168.0.158,10.0.3.53,TCP,52,1323,0,0,0,no_anomaly
1700002115,192.168.1.17,10.0.4.181,TCP,92,194,0,0,0,no_anomaly
1700001357,192.168.3.237,10.0.3.10,TCP,118,887,0,1,0,no_anomaly
1700002340,192.168.3.223,10.0.0.225,TCP,60,1003,0,0,0,no_anomaly
1700000853,192.168.3.227,10.0.6.156,TCP,67,1155,0,0,0,no_anomaly
1700000765,192.168.2.209,10.0.7.75,TCP,45,51,0,0,0,no_anomaly
1700000866,192.168.2.246,10.0.7.211,TCP,66,247,0,0,0,no_anomaly
1700000229,192.168.0.25,10.0.6.172,TCP,79,759,0,0,0,no_anomaly
1700001045,192.168.1.27,10.0.7.216,TCP,55,634,0,0,0,no_anomaly
1700000036,192.168.2.181,10.0.3.91,UDP,69,1045,0,0,0,no_anomaly
1700001820,192.168.0.169,10.0.3.65,UDP,89,324,0,0,0,no_anomaly
1700001479,192.168.0.122,10.0.5.189,UDP,44,937,0,0,0,no_anomaly
1700002173,192.168.3.145,10.0.1.109,TCP,105,44,0,1,0,no_anomaly
1700001511,192.168.1.96,10.0.3.177,TCP,52,749,0,0,0,no_anomaly
1700001499,192.168.3.54,10.0.6.155,TCP,39,511,0,0,0,no_anomaly
1700001481,192.168.2.228,10.0.1.196,TCP,58,1207,0,0,0,no_anomaly
1700001213,192.168.2.219,10.0.6.33,TCP,52,170,0,0,0,no_anomaly
1700000379,192.168.1.78,10.0.5.9,TCP,42,401,0,0,0,no_anomaly
1700000657,192.168.0.164,10.0.2.193,ICMP,109,767,0,0,0,no_anomaly
1700000849,192.168.2.179,10.0.0.72,UDP,37,613,0,0,0,no_anomaly
1700000592,192.168.2.156,10.0.6.253,TCP,107,403,0,1,0,no_anomaly
1700000594,192.168.3.243,10.0.6.173,TCP,94,574,0,1,0,no_anomaly
1700000381,192.168.3.12,10.0.1.168,TCP,85,1455,0,0,0,no_anomaly
1700000772,192.168.3.62,10.0.4.87,UDP,123,505,0,0,0,no_anomaly
1700000621,192.168.0.79,10.0.1.27,TCP,82,641,0,0,0,no_anomaly
1700001757,192.168.2.84,10.0.7.126,TCP,96,699,0,0,0,no_anomaly
1700001786,192.168.0.196,10.0.5.130,ICMP,36,520,0,0,0,no_anomaly
1700000706,192.168.0.20,10.0.0.86,TCP,44,407,0,0,0,no_anomaly
1700002223,192.168.0.227,10.0.2.242,TCP,48,186,1,1,0,anomaly
1700001726,192.168.2.96,10.0.6.185,UDP,110,1338,0,0,0,no_anomaly
1700002181,192.168.3.156,10.0.7.157,TCP,103,455,0,0,0,no_anomaly
1700000646,192.168.2.180,10.0.2.22,TCP,128,1217,0,0,0,no_anomaly
1700001835,192.168.1.72,10.0.3.132,UDP,71,609,0,0,0,no_anomaly
1700001613,192.168.1.147,10.0.0.1,TCP,46,1383,1,0,0,no_anomaly
1700000484,192.168.0.198,10.0.5.226,UDP,39,181,0,0,0,no_anomaly
1700001081,192.168.3.254,10.0.4.90,TCP,88,49,0,1,0,no_anomaly
1700000485,192.168.3.213,10.0.5.164,TCP,73,932,0,0,0,no_anomaly
1700002216,192.168.1.179,10.0.7.30,TCP,76,1399,0,0,1,no_anomaly
1700002217,192.168.3.109,10.0.1.150,TCP,119,1325,0,0,0,no_anomaly
1700000095,192.168.1.80,10.0.5.226,TCP,43,383,1,0,0,no_anomaly
1700001078,192.168.2.70,10.0.2.28,TCP,67,819,0,1,0,no_anomaly
1700001473,192.168.1.239,10.0.6.163,UDP,70,141,0,0,0,no_anomaly
1700001827,192.168.2.226,10.0.6.84,UDP,91,939,0,0,0,no_anomaly
1700001603,192.168.3.77,10.0.0.17,TCP,40,988,1,0,0,no_anomaly
1700001235,192.168.0.174,10.0.5.14,TCP,34,602,0,0,0,no_anomaly
1700000514,192.168.2.198,10.0.1.168,TCP,52,1268,0,0,0,no_anomaly
1700000919,192.168.0.224,10.0.4.189,UDP,106,191,0,0,0,no_anomaly
1700002316,192.168.1.105,10.0.6.40,TCP,51,682,0,1,0,no_anomaly
1700000863,192.168.3.176,10.0.2.227,UDP,56,1059,0,0,0,no_anomaly
1700001910,192.168.3.173,10.0.3.9,TCP,58,775,0,1,0,no_anomaly
1700001246,192.168.3.247,10.0.1.113,TCP,66,154,0,1,0,no_anomaly
1700001977,192.168.2.2,10.0.2.63,TCP,116,386,0,1,0,no_anomaly
1700000186,192.168.2.111,10.0.1.193,UDP,40,791,0,0,0,no_anomaly
1700001903,192.168.3.222,10.0.6.251,TCP,67,553,0,0,0,no_anomaly
1700000310,192.168.0.154,10.0.6.50,UDP,81,1425,0,0,0,no_anomaly
1700000599,192.168.0.123,10.0.0.87,TCP,74,1493,1,0,0,no_anomaly
1700001431,192.168.2.41,10.0.6.129,TCP,39,244,0,0,0,no_anomaly
1700001219,192.168.3.233,10.0.3.111,TCP,116,1178,0,0,0,no_anomaly
1700002028,192.168.0.206,10.0.6.174,UDP,119,525,0,0,0,no_anomaly
1700002234,192.168.0.37,10.0.4.223,UDP,40,554,0,0,0,no_anomaly
1700001097,192.168.3.146,10.0.0.214,TCP,104,88,0,1,1,no_anomaly
1700000294,192.168.2.73,10.0.6.212,TCP,53,260,0,0,0,no_anomaly
1700002171,192.168.1.134,10.0.0.66,TCP,93,632,0,1,0,no_anomaly
1700001952,192.168.0.171,10.0.7.30,TCP,40,195,1,1,0,no_anomaly
1700001517,192.168.3.159,10.0.5.46,TCP,115,1273,0,0,0,no_anomaly
1700000479,192.168.1.12,10.0.2.174,TCP,103,1385,1,0,0,no_anomaly
1700002309,192.168.3.86,10.0.7.175,TCP,85,415,0,0,1,no_anomaly
1700002012,192.168.0.215,10.0.0.107,TCP,82,476,0,1,0,no_anomaly
1700000140,192.168.1.81,10.0.2.32,TCP,37,1244,0,0,0,no_anomaly
1700001385,192.168.0.59,10.0.3.167,TCP,50,268,0,0,0,no_anomaly
1700001138,192.168.0.13,10.0.3.168,TCP,102,924,0,0,0,no_anomaly
1700001869,192.168.3.253,10.0.3.165,ICMP,42,1242,0,0,0,no_anomaly
1700001415,192.168.3.229,10.0.1.250,UDP,82,258,0,0,0,no_anomaly
1700001614,192.168.3.118,10.0.1.17,TCP,99,83,0,0,0,no_anomaly
1700000763,192.168.0.228,10.0.6.118,UDP,107,1130,0,0,0,no_anomaly
1700000431,192.168.2.110,10.0.6.179,TCP,83,1029,1,1,0,no_anomaly
1700001869,192.168.0.17,10.0.0.158,UDP,67,244,0,0,0,no_anomaly
1700001325,192.168.2.225,10.0.4.153,UDP,98,783,0,0,0,no_anomaly
1700001582,192.168.2.168,10.0.0.180,TCP,49,1436,0,1,0,no_anomaly
1700000806,192.168.2.204,10.0.1.11,TCP,71,399,0,0,0,no_anomaly
1700001927,192.168.1.192,10.0.6.109,TCP,42,211,0,1,0,no_anomaly
1700001449,192.168.2.46,10.0.4.252,TCP,91,1302,0,0,0,no_anomaly
1700002222,192.168.1.52,10.0.5.55,UDP,42,269,0,0,0,no_anomaly
1700001889,192.168.0.230,10.0.1.232,TCP,53,758,0,0,0,no_anomaly
1700000792,192.168.2.131,10.0.0.223,TCP,73,1168,0,1,0,no_anomaly
1700001758,192.168.3.214,10.0.5.92,TCP,53,652,0,0,0,no_anomaly
1700001346,192.168.2.215,10.0.1.84,TCP,66,1281,1,1,0,no_anomaly
1700001323,192.168.2.29,10.0.5.177,TCP,39,941,0,1,0,no_anomaly
1700001401,192.168.2.140,10.0.0.133,UDP,80,852,0,0,0,no_anomaly
1700000970,192.168.3.185,10.0.3.53,UDP,90,989,0,0,0,no_anomaly
1700002167,192.168.0.197,10.0.2.129,TCP,33,348,0,0,0,no_anomaly
1700000214,192.168.0.250,10.0.3.46,TCP,75,724,0,1,0,no_anomaly
1700000069,192.168.1.119,10.0.2.102,TCP,72,1291,0,0,0,no_anomaly
1700000335,192.168.0.62,10.0.7.24,TCP,44,109,0,1,0,no_anomaly
1700001431,192.168.1.228,10.0.0.70,UDP,121,943,0,0,0,no_anomaly
1700002265,192.168.3.54,10.0.6.54,ICMP,112,1025,0,0,0,no_anomaly
1700001539,192.168.3.107,10.0.2.153,TCP,109,1171,0,1,0,no_anomaly
1700000421,192.168.2.55,10.0.6.7,TCP,125,1083,0,1,0,no_anomaly
1700001874,192.168.0.92,10.0.1.199,TCP,95,912,0,0,0,no_anomaly
1700000364,192.168.0.248,10.0.4.228,UDP,41,1246,0,0,0,no_anomaly
1700000173,192.168.1.19,10.0.4.25,TCP,78,420,0,1,0,no_anomaly
1700001074,192.168.0.87,10.0.1.104,ICMP,128,507,0,0,0,no_anomaly
1700002162,192.168.3.137,10.0.1.217,TCP,45,107,0,1,0,no_anomaly
1700001910,192.168.3.40,10.0.3.141,TCP,82,718,0,1,0,no_anomaly
1700000351,192.168.1.174,10.0.2.243,TCP,74,810,0,0,0,no_anomaly
1700000068,192.168.0.59,10.0.2.228,TCP,119,1060,0,0,1,no_anomaly
1700001209,192.168.3.97,10.0.1.160,TCP,49,783,0,1,0,no_anomaly
1700000850,192.168.1.35,10.0.4.27,TCP,111,778,0,0,0,no_anomaly
1700000093,192.168.2.198,10.0.1.232,ICMP,70,834,0,0,0,no_anomaly
1700000263,192.168.2.59,10.0.6.123,ICMP,96,396,0,0,0,no_anomaly
1700002222,192.168.1.24,10.0.0.137,TCP,37,728,0,0,0,no_anomaly
1700000406,192.168.3.109,10.0.7.15,TCP,115,321,0,0,0,no_anomaly
1700000003,192.168.2.137,10.0.2.8,TCP,50,66,0,0,0,no_anomaly
1700000989,192.168.2.201,10.0.6.24,TCP,33,218,0,1,0,no_anomaly
1700001165,192.168.3.153,10.0.0.5,TCP,50,732,0,0,0,no_anomaly
1700000458,192.168.3.71,10.0.4.101,TCP,115,140,0,1,0,no_anomaly
1700001026,192.168.2.101,10.0.1.3,TCP,97,1282,0,0,0,no_anomaly
1700001165,192.168.1.19,10.0.5.236,TCP,78,823,0,0,0,no_anomaly
1700001991,192.168.1.224,10.0.0.132,ICMP,78,47,0,0,0,suspicious
1700000449,192.168.3.186,10.0.3.252,TCP,106,603,1,1,0,no_anomaly
1700001471,192.168.3.182,10.0.6.139,TCP,59,108,0,0,0,no_anomaly
1700002249,192.168.2.87,10.0.4.86,UDP,37,307,0,0,0,no_anomaly
1700002252,192.168.3.247,10.0.2.5,TCP,89,1270,0,1,0,no_anomaly
1700001625,192.168.1.93,10.0.5.96,UDP,41,510,0,0,0,no_anomaly
1700001666,192.168.1.37,10.0.4.126,TCP,38,925,1,0,0,no_anomaly
1700001057,192.168.0.127,10.0.2.244,TCP,33,398,1,0,0,no_anomaly
1700001703,192.168.0.165,10.0.4.183,TCP,39,1084,0,0,0,no_anomaly
1700000492,192.168.1.19,10.0.6.95,TCP,60,802,0,1,0,no_anomaly
1700001755,192.168.2.45,10.0.6.148,TCP,104,1457,0,0,0,no_anomaly
1700002098,192.168.2.221,10.0.5.140,TCP,63,1192,0,0,0,no_anomaly
1700001040,192.168.3.68,10.0.3.50,TCP,88,1106,0,0,0,no_anomaly
1700000760,192.168.0.161,10.0.2.231,UDP,41,448,0,0,0,no_anomaly
1700000251,192.168.3.48,10.0.6.38,TCP,42,1028,1,0,0,no_anomaly
1700002184,192.168.1.237,10.0.6.88,ICMP,34,684,0,0,0,no_anomaly
1700002350,192.168.3.144,10.0.1.66,UDP,76,1196,0,0,0,no_anomaly
1700000982,192.168.1.216,10.0.2.94,TCP,89,419,0,0,0,no_anomaly
1700001724,192.168.1.39,10.0.7.105,TCP,109,177,0,1,0,no_anomaly
1700000698,192.168.0.239,10.0.2.215,TCP,82,952,1,1,0,no_anomaly
1700000540,192.168.0.151,10.0.6.247,TCP,47,1042,0,1,0,no_anomaly
1700000170,192.168.2.247,10.0.1.171,TCP,55,941,0,1,0,no_anomaly
1700002072,192.168.3.45,10.0.4.71,TCP,98,312,0,0,0,no_anomaly
1700001243,192.168.1.29,10.0.3.196,UDP,127,224,0,0,0,no_anomaly
1700000516,192.168.0.31,10.0.0.118,UDP,52,1203,0,0,0,no_anomaly
1700000149,192.168.0.221,10.0.6.141,UDP,87,1409,0,0,0,no_anomaly
1700000750,192.168.2.164,10.0.4.18,TCP,109,1303,0,0,0,no_anomaly
1700001946,192.168.2.231,10.0.5.127,ICMP,69,1314,0,0,0,no_anomaly
1700000994,192.168.3.114,10.0.3.89,TCP,77,486,1,0,0,no_anomaly
1700002125,192.168.0.68,10.0.6.29,TCP,106,1292,0,0,0,no_anomaly
1700002278,192.168.0.163,10.0.0.253,TCP,111,1375,0,0,0,no_anomaly
1700000648,192.168.2.178,10.0.4.193,TCP,117,1405,1,0,0,no_anomaly
1700000642,192.168.3.8,10.0.5.132,TCP,80,617,0,1,0,no_anomaly
1700000110,192.168.0.8,10.0.2.90,TCP,49,562,0,0,0,no_anomaly
1700000216,192.168.0.47,10.0.2.28,UDP,99,1072,0,0,0,no_anomaly
1700000617,192.168.1.203,10.0.6.222,TCP,122,1366,0,1,0,no_anomaly
1700001372,192.168.3.29,10.0.7.91,TCP,39,441,0,1,0,no_anomaly
1700000508,192.168.2.136,10.0.2.105,TCP,95,1472,0,1,0,no_anomaly
1700001640,192.168.1.19,10.0.3.29,UDP,62,533,0,0,0,no_anomaly
1700001114,192.168.0.224,10.0.4.247,TCP,67,1022,1,1,0,no_anomaly
1700001124,192.168.3.249,10.0.7.13,ICMP,96,154,0,0,0,anomaly
1700000032,192.168.0.232,10.0.7.143,UDP,94,137,0,0,0,no_anomaly
